customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_gb,is_senior,has_dependents,churned
CUST-00612,14,60.47,847.54,month_to_month,electronic_check,fiber_optic,0,35.1,1,0,0
CUST-00613,29,85.54,2516.39,month_to_month,electronic_check,dsl,1,108.1,0,0,1
CUST-00614,17,82.96,1452.59,month_to_month,credit_card,fiber_optic,1,11.2,0,0,1
CUST-00615,51,67.4,3334.89,month_to_month,credit_card,fiber_optic,1,83.5,0,0,0
CUST-00616,18,77.22,1373.35,one_year,electronic_check,fiber_optic,1,78.3,0,0,1
CUST-00617,13,33.07,418.84,month_to_month,bank_transfer,dsl,4,21.5,0,0,0
CUST-00618,46,107.36,4835.42,two_year,electronic_check,dsl,3,215.6,0,1,0
CUST-00619,18,102.87,1810.44,month_to_month,credit_card,fiber_optic,1,120.7,0,0,0
CUST-00620,59,82.45,4785.81,month_to_month,mailed_check,none,2,,0,0,0
CUST-00621,26,80.4,2063.93,month_to_month,bank_transfer,fiber_optic,3,34.5,1,0,1
CUST-00622,42,24.53,1012.78,two_year,electronic_check,fiber_optic,1,236.2,0,0,0
CUST-00623,61,47.49,2880.65,month_to_month,mailed_check,dsl,2,252.1,0,0,1
CUST-00624,57,79.78,4559.5,month_to_month,mailed_check,none,0,,0,0,0
CUST-00625,61,74.38,4494.76,one_year,credit_card,dsl,2,89.6,0,0,0
CUST-00626,43,105.22,4440.1,one_year,mailed_check,dsl,2,37.7,0,0,0
CUST-00627,17,48.14,803.86,month_to_month,electronic_check,none,0,,0,0,1
CUST-00628,23,115.96,2663.6,two_year,bank_transfer,fiber_optic,1,145.9,1,1,1
CUST-00629,68,104.71,7053.76,month_to_month,electronic_check,fiber_optic,0,29.8,0,1,1
CUST-00630,47,77.39,3722.06,month_to_month,electronic_check,dsl,3,49.3,0,0,0
CUST-00631,31,106.56,3255.52,one_year,credit_card,dsl,2,68.0,0,1,0
CUST-00632,2,71.24,141.72,one_year,bank_transfer,fiber_optic,2,69.4,0,1,0
CUST-00633,12,59.87,721.37,month_to_month,electronic_check,fiber_optic,0,92.4,0,1,1
CUST-00634,49,77.66,3804.3,month_to_month,electronic_check,fiber_optic,1,60.8,0,1,0
CUST-00635,29,58.99,1659.81,month_to_month,mailed_check,dsl,1,52.1,0,0,0
CUST-00636,61,70.9,4222.34,month_to_month,electronic_check,dsl,1,96.0,0,1,0
CUST-00637,3,33.05,97.23,one_year,mailed_check,none,1,,0,0,0
CUST-00638,30,92.76,2725.48,one_year,electronic_check,dsl,2,62.6,0,0,0
CUST-00639,67,103.27,6755.01,month_to_month,credit_card,dsl,3,42.7,0,1,0
CUST-00640,67,41.88,2775.92,one_year,electronic_check,dsl,6,60.8,0,0,0
CUST-00641,43,35.7,1538.87,month_to_month,mailed_check,none,0,,0,1,0
CUST-00642,23,19.52,451.02,one_year,mailed_check,fiber_optic,1,299.9,1,0,0
CUST-00643,37,50.09,1869.73,one_year,credit_card,dsl,2,96.1,0,0,0
CUST-00644,3,108.11,317.69,two_year,bank_transfer,fiber_optic,1,250.0,0,0,1
CUST-00645,3,51.3,151.99,one_year,mailed_check,fiber_optic,0,168.6,0,0,0
CUST-00646,22,66.78,1478.16,month_to_month,mailed_check,fiber_optic,2,136.5,0,0,0
CUST-00647,20,85.86,1684.9,month_to_month,mailed_check,fiber_optic,1,186.4,0,0,0
CUST-00648,34,45.56,1554.81,month_to_month,electronic_check,fiber_optic,1,87.4,1,0,1
CUST-00649,26,114.01,3034.94,month_to_month,mailed_check,fiber_optic,0,167.8,0,1,1
CUST-00650,44,33.28,1442.04,month_to_month,mailed_check,none,1,,0,0,0
CUST-00651,53,71.27,3769.14,month_to_month,credit_card,dsl,2,18.2,0,0,0
CUST-00652,5,28.26,137.29,two_year,electronic_check,fiber_optic,0,287.5,1,0,0
CUST-00653,67,49.91,3331.59,one_year,credit_card,dsl,1,69.4,0,0,0
CUST-00654,35,116.38,4173.44,month_to_month,electronic_check,none,1,,0,0,1
CUST-00655,6,108.28,667.2,month_to_month,electronic_check,fiber_optic,4,259.3,0,0,1
CUST-00656,18,88.3,1590.15,month_to_month,electronic_check,dsl,0,169.5,1,0,1
CUST-00657,67,34.63,2292.83,one_year,electronic_check,fiber_optic,0,94.4,0,0,0
CUST-00658,20,63.67,1269.48,two_year,credit_card,fiber_optic,4,147.8,0,0,0
CUST-00659,18,77.27,1390.39,month_to_month,electronic_check,dsl,0,90.1,1,0,1
CUST-00660,46,107.45,4800.08,month_to_month,electronic_check,none,0,,0,1,0
CUST-00661,51,52.08,2618.56,one_year,mailed_check,dsl,5,127.8,0,1,0
CUST-00662,25,63.55,1592.38,one_year,credit_card,dsl,2,56.6,1,0,0
CUST-00663,52,42.45,2263.35,month_to_month,mailed_check,fiber_optic,0,144.7,0,0,0
CUST-00664,67,37.96,2485.44,one_year,electronic_check,dsl,1,109.2,0,0,0
CUST-00665,71,19.64,1397.01,month_to_month,credit_card,fiber_optic,2,92.0,0,0,0
CUST-00666,64,67.49,4194.87,one_year,electronic_check,fiber_optic,0,54.9,0,0,0
CUST-00667,57,75.95,4323.04,month_to_month,credit_card,dsl,1,128.7,0,1,0
CUST-00668,71,101.0,7334.39,month_to_month,mailed_check,dsl,1,99.4,0,1,0
CUST-00669,13,51.66,662.45,one_year,electronic_check,none,3,,0,0,0
CUST-00670,19,59.49,1101.26,month_to_month,credit_card,none,2,,1,0,1
CUST-00671,31,49.27,1520.67,month_to_month,mailed_check,fiber_optic,1,436.9,0,0,1
CUST-00672,63,31.41,2033.09,month_to_month,mailed_check,dsl,5,186.8,1,0,0
CUST-00673,26,83.34,2174.3,month_to_month,bank_transfer,fiber_optic,1,165.7,0,0,0
CUST-00674,25,37.07,919.57,month_to_month,credit_card,dsl,3,267.4,1,1,0
CUST-00675,47,20.86,995.44,month_to_month,bank_transfer,fiber_optic,1,38.2,0,0,0
CUST-00676,35,58.56,2016.94,month_to_month,electronic_check,fiber_optic,3,187.2,1,0,1
CUST-00677,48,30.88,1516.43,month_to_month,electronic_check,dsl,0,51.9,1,0,0
CUST-00678,13,111.88,1442.06,two_year,credit_card,dsl,3,131.1,0,0,1
CUST-00679,16,118.19,1842.39,month_to_month,bank_transfer,none,1,,0,0,0
CUST-00680,43,21.3,923.95,one_year,electronic_check,fiber_optic,1,143.4,0,0,0
CUST-00681,43,42.73,1872.38,month_to_month,mailed_check,fiber_optic,0,104.8,1,0,0
CUST-00682,67,33.63,2191.05,month_to_month,mailed_check,fiber_optic,4,109.4,0,0,0
CUST-00683,53,102.45,5330.59,one_year,electronic_check,dsl,5,188.0,0,1,0
CUST-00684,3,74.64,228.91,month_to_month,credit_card,dsl,2,81.1,0,1,1
CUST-00685,31,104.92,3295.45,month_to_month,electronic_check,fiber_optic,1,184.0,0,0,1
CUST-00686,40,65.88,2664.39,month_to_month,electronic_check,dsl,2,82.7,0,1,0
CUST-00687,29,32.74,935.04,two_year,bank_transfer,fiber_optic,0,161.4,0,0,0
CUST-00688,16,69.42,1125.53,month_to_month,bank_transfer,dsl,0,171.8,0,0,1
CUST-00689,56,43.32,2386.49,one_year,credit_card,fiber_optic,0,58.8,0,0,0
CUST-00690,50,85.0,4162.93,two_year,mailed_check,fiber_optic,3,68.5,1,0,0
CUST-00691,14,111.14,1562.63,two_year,credit_card,none,3,,0,0,1
CUST-00692,6,100.39,590.7,month_to_month,bank_transfer,fiber_optic,2,105.3,0,1,1
CUST-00693,14,26.16,364.02,one_year,electronic_check,fiber_optic,2,89.9,0,1,0
CUST-00694,43,42.13,1840.0,month_to_month,credit_card,dsl,4,68.7,0,0,0
CUST-00695,24,89.73,2160.48,month_to_month,credit_card,dsl,1,87.2,0,0,1
CUST-00696,46,43.62,2063.75,month_to_month,electronic_check,fiber_optic,2,59.1,0,1,0
CUST-00697,16,98.62,1550.68,one_year,electronic_check,fiber_optic,1,110.5,0,1,0
CUST-00698,58,35.71,2089.22,month_to_month,electronic_check,fiber_optic,2,87.3,0,1,0
CUST-00699,4,109.78,447.71,month_to_month,electronic_check,dsl,0,39.4,1,1,1
CUST-00700,3,44.25,135.58,two_year,electronic_check,fiber_optic,0,91.9,0,0,0
CUST-00701,10,118.44,1203.29,one_year,bank_transfer,fiber_optic,1,67.5,1,0,1
CUST-00702,65,118.58,7628.71,month_to_month,bank_transfer,dsl,2,62.2,1,0,0
CUST-00703,26,38.89,997.16,month_to_month,bank_transfer,dsl,1,136.2,0,0,1
CUST-00704,35,111.07,3817.99,month_to_month,electronic_check,none,0,,0,1,0
CUST-00705,49,103.81,5182.49,month_to_month,electronic_check,fiber_optic,3,78.2,0,0,1
CUST-00706,45,66.31,2898.99,month_to_month,electronic_check,dsl,1,105.3,0,0,0
CUST-00707,1,72.0,,month_to_month,bank_transfer,none,1,,0,0,1
CUST-00708,9,52.84,482.36,two_year,credit_card,fiber_optic,1,92.8,0,0,0
CUST-00709,45,81.27,3562.69,month_to_month,electronic_check,fiber_optic,0,149.0,0,0,1
CUST-00710,12,104.85,1228.44,month_to_month,credit_card,fiber_optic,0,253.6,0,1,1
CUST-00711,3,70.53,216.09,month_to_month,electronic_check,none,0,,0,0,1
CUST-00712,36,54.14,2005.73,two_year,credit_card,fiber_optic,3,319.6,0,0,0
CUST-00713,17,48.84,809.39,one_year,credit_card,fiber_optic,0,59.2,0,1,0
CUST-00714,20,118.59,2304.99,one_year,credit_card,fiber_optic,3,90.9,0,0,0
CUST-00715,20,101.38,2002.65,month_to_month,bank_transfer,fiber_optic,2,117.7,0,0,1
CUST-00716,34,69.9,2396.01,one_year,mailed_check,fiber_optic,1,96.8,0,0,0
CUST-00717,48,60.96,2851.04,one_year,credit_card,fiber_optic,0,202.9,1,0,0
CUST-00718,19,62.19,1171.43,month_to_month,electronic_check,none,1,,0,0,1
CUST-00719,50,47.23,2340.52,month_to_month,electronic_check,fiber_optic,2,191.3,0,0,1
CUST-00720,52,92.33,4916.18,month_to_month,electronic_check,fiber_optic,0,311.7,0,0,0
CUST-00721,32,45.05,1443.06,two_year,credit_card,dsl,2,51.7,0,0,0
CUST-00722,27,68.08,1789.22,month_to_month,electronic_check,dsl,0,143.9,0,1,0
CUST-00723,71,80.83,5594.62,one_year,electronic_check,none,0,,0,0,0
CUST-00724,16,52.47,835.67,two_year,electronic_check,fiber_optic,1,195.6,0,0,0
CUST-00725,39,46.86,1874.51,two_year,mailed_check,fiber_optic,1,131.4,0,1,0
CUST-00726,71,118.5,8391.05,month_to_month,electronic_check,fiber_optic,7,215.3,0,0,1
CUST-00727,19,23.54,435.59,two_year,mailed_check,fiber_optic,0,136.9,0,1,0
CUST-00728,49,80.68,3921.31,one_year,electronic_check,none,0,,0,1,0
CUST-00729,72,73.94,5264.24,month_to_month,electronic_check,fiber_optic,1,161.2,1,1,0
CUST-00730,67,113.7,7589.4,month_to_month,credit_card,dsl,2,192.9,0,0,1
CUST-00731,13,86.92,1143.96,month_to_month,electronic_check,dsl,0,108.3,0,0,1
CUST-00732,38,94.22,3537.44,month_to_month,credit_card,fiber_optic,1,234.0,0,0,1
CUST-00733,38,22.82,844.23,month_to_month,electronic_check,fiber_optic,0,51.0,1,1,0
CUST-00734,12,37.14,440.46,one_year,bank_transfer,fiber_optic,1,47.5,0,1,0
CUST-00735,25,103.32,2580.0,two_year,credit_card,fiber_optic,0,43.1,0,1,0
CUST-00736,4,99.22,395.12,two_year,electronic_check,none,0,,0,0,1
CUST-00737,69,39.99,2797.89,month_to_month,credit_card,dsl,1,44.2,0,0,0
CUST-00738,30,40.66,1254.22,month_to_month,credit_card,fiber_optic,2,211.1,0,0,0
CUST-00739,49,90.21,4396.46,two_year,electronic_check,dsl,2,51.8,0,1,0
CUST-00740,70,55.42,3912.15,two_year,bank_transfer,fiber_optic,1,91.2,0,0,0
CUST-00741,27,83.67,2243.86,month_to_month,mailed_check,dsl,1,73.9,1,1,0
CUST-00742,48,112.91,5470.56,month_to_month,credit_card,fiber_optic,2,80.0,0,1,0
CUST-00743,16,94.89,1528.53,month_to_month,credit_card,dsl,6,61.2,0,0,1
CUST-00744,1,100.28,,two_year,electronic_check,fiber_optic,2,90.1,0,0,0
CUST-00745,26,26.54,673.99,month_to_month,electronic_check,none,0,,0,1,0
CUST-00746,10,20.0,201.6,month_to_month,bank_transfer,dsl,1,75.9,0,0,0
CUST-00747,57,72.93,4035.32,month_to_month,credit_card,fiber_optic,4,88.7,1,1,0
CUST-00748,48,34.57,1682.26,month_to_month,credit_card,fiber_optic,1,51.2,0,1,0
CUST-00749,71,112.68,8152.84,month_to_month,credit_card,fiber_optic,1,35.4,0,0,1
CUST-00750,20,112.61,2256.27,one_year,electronic_check,dsl,3,62.8,0,1,1
CUST-00751,67,63.45,4324.78,one_year,electronic_check,dsl,2,102.3,0,0,0
CUST-00752,44,48.83,2174.05,one_year,credit_card,none,3,,1,1,0
CUST-00753,57,66.02,3740.32,month_to_month,credit_card,dsl,1,120.8,0,1,0
CUST-00754,63,70.03,4330.93,two_year,electronic_check,fiber_optic,2,280.4,0,1,0
CUST-00755,58,63.72,3673.2,month_to_month,mailed_check,fiber_optic,3,113.6,0,1,0
CUST-00756,72,111.62,8234.8,month_to_month,electronic_check,fiber_optic,3,22.8,0,0,0
CUST-00757,36,106.28,3736.11,one_year,bank_transfer,fiber_optic,0,276.7,1,0,0
CUST-00758,51,44.99,2320.15,month_to_month,electronic_check,fiber_optic,2,156.0,0,0,0
CUST-00759,68,68.62,4788.15,one_year,electronic_check,dsl,0,60.7,0,0,0
CUST-00760,12,57.08,701.49,month_to_month,electronic_check,dsl,2,40.0,0,0,0
CUST-00761,15,22.8,337.49,month_to_month,credit_card,fiber_optic,1,36.3,1,0,0
CUST-00762,12,78.59,955.15,month_to_month,mailed_check,dsl,2,19.7,0,0,0
CUST-00763,19,114.57,2117.56,month_to_month,electronic_check,fiber_optic,1,96.7,0,1,1
CUST-00764,55,77.59,4231.1,month_to_month,mailed_check,fiber_optic,1,107.6,0,0,0
CUST-00765,37,90.78,3432.07,two_year,electronic_check,fiber_optic,0,228.0,0,0,0
CUST-00766,5,33.83,164.16,one_year,electronic_check,fiber_optic,3,73.3,1,1,0
CUST-00767,45,90.12,3953.64,month_to_month,credit_card,fiber_optic,0,154.5,0,0,0
CUST-00768,22,73.11,1588.46,month_to_month,electronic_check,dsl,0,212.8,0,1,1
CUST-00769,68,54.6,3791.62,month_to_month,credit_card,fiber_optic,2,31.2,0,0,0
CUST-00770,18,88.73,1606.74,month_to_month,electronic_check,dsl,2,65.8,1,1,1
CUST-00771,39,109.45,4302.55,month_to_month,mailed_check,fiber_optic,0,74.4,0,1,0
CUST-00772,55,102.15,5483.99,one_year,mailed_check,fiber_optic,2,74.1,0,0,0
CUST-00773,4,87.82,348.85,month_to_month,bank_transfer,dsl,2,207.7,1,0,1
CUST-00774,19,93.88,1823.25,month_to_month,electronic_check,fiber_optic,1,89.3,1,0,1
CUST-00775,28,111.38,3087.46,two_year,mailed_check,fiber_optic,1,50.2,0,0,0
CUST-00776,4,37.89,149.5,month_to_month,credit_card,fiber_optic,1,57.4,0,0,1
CUST-00777,72,34.58,2445.07,one_year,electronic_check,dsl,1,69.5,0,0,0
CUST-00778,70,48.45,3402.97,one_year,credit_card,fiber_optic,0,107.6,0,0,0
CUST-00779,69,86.67,5946.55,one_year,credit_card,dsl,1,118.3,1,0,0
CUST-00780,46,39.53,1847.15,month_to_month,credit_card,dsl,2,223.1,0,0,0
CUST-00781,11,40.99,455.07,month_to_month,bank_transfer,none,0,,0,0,0
CUST-00782,60,90.59,5440.88,one_year,electronic_check,dsl,2,213.1,0,0,0
CUST-00783,16,60.12,955.01,one_year,electronic_check,dsl,1,55.1,1,0,0
CUST-00784,55,26.54,1435.94,one_year,electronic_check,dsl,1,93.5,0,0,0
CUST-00785,39,78.48,3120.55,one_year,electronic_check,fiber_optic,2,261.7,0,1,0
CUST-00786,23,50.33,1130.26,one_year,bank_transfer,dsl,2,138.4,1,0,0
CUST-00787,27,49.5,1368.82,month_to_month,credit_card,dsl,1,105.9,0,1,0
CUST-00788,58,54.77,3207.38,month_to_month,bank_transfer,dsl,2,144.0,0,0,0
CUST-00789,71,101.21,7105.59,month_to_month,mailed_check,fiber_optic,1,98.4,0,0,0
CUST-00790,58,36.42,2087.98,month_to_month,bank_transfer,dsl,2,253.7,0,0,0
CUST-00791,46,88.27,4132.25,month_to_month,mailed_check,fiber_optic,1,22.6,0,0,0
CUST-00792,53,71.06,3802.98,one_year,bank_transfer,fiber_optic,1,41.8,0,0,0
CUST-00793,12,115.48,1345.98,month_to_month,bank_transfer,fiber_optic,0,116.5,0,0,1
CUST-00794,41,97.54,3944.92,month_to_month,credit_card,fiber_optic,1,181.5,0,0,0
CUST-00795,47,67.34,3140.64,month_to_month,electronic_check,fiber_optic,2,107.2,1,1,0
CUST-00796,24,94.91,2315.94,month_to_month,electronic_check,none,1,,0,1,0
CUST-00797,38,74.53,2885.5,one_year,bank_transfer,fiber_optic,3,98.7,0,1,0
CUST-00798,55,68.42,3737.78,month_to_month,electronic_check,none,1,,0,1,0
CUST-00799,2,79.82,159.28,month_to_month,mailed_check,dsl,1,67.1,0,0,1
CUST-00800,70,99.72,6816.44,one_year,mailed_check,fiber_optic,2,77.0,1,0,0
CUST-00801,65,22.41,1433.64,one_year,credit_card,none,3,,0,0,0
CUST-00802,64,80.2,5085.45,month_to_month,electronic_check,fiber_optic,0,145.1,0,0,0
CUST-00803,31,31.62,994.93,month_to_month,mailed_check,none,2,,0,1,0
CUST-00804,66,25.96,1683.36,one_year,credit_card,dsl,2,94.3,0,1,0
CUST-00805,19,51.87,958.18,month_to_month,electronic_check,fiber_optic,1,120.1,0,1,0
CUST-00806,3,21.66,64.98,month_to_month,mailed_check,fiber_optic,3,234.5,0,0,1
CUST-00807,58,95.56,5512.64,month_to_month,electronic_check,dsl,0,106.4,0,1,0
CUST-00808,58,24.3,1432.21,month_to_month,electronic_check,dsl,1,177.1,0,1,1
CUST-00809,71,78.12,5546.99,month_to_month,bank_transfer,dsl,3,86.9,0,0,0
CUST-00810,2,87.99,173.94,month_to_month,electronic_check,dsl,2,109.7,0,0,1
CUST-00811,2,75.13,150.58,one_year,electronic_check,dsl,3,75.6,0,1,0
CUST-00812,31,82.23,2591.55,month_to_month,electronic_check,none,0,,1,1,0
CUST-00813,41,40.24,1651.57,one_year,electronic_check,dsl,2,211.3,1,0,0
CUST-00814,38,44.45,1721.5,month_to_month,electronic_check,none,0,,1,0,0
CUST-00815,37,105.02,3803.48,one_year,mailed_check,dsl,0,97.8,0,1,0
CUST-00816,23,59.61,1374.55,month_to_month,electronic_check,none,4,,0,1,0
CUST-00817,31,35.74,1076.09,month_to_month,credit_card,fiber_optic,3,100.9,0,0,0
CUST-00818,52,99.15,5306.58,month_to_month,electronic_check,fiber_optic,4,291.0,0,1,0
CUST-00819,47,89.59,4119.86,month_to_month,mailed_check,dsl,2,128.0,0,0,1
CUST-00820,37,21.4,775.84,month_to_month,mailed_check,fiber_optic,1,36.6,0,1,1
CUST-00821,1,38.84,,month_to_month,electronic_check,fiber_optic,0,67.4,0,1,1
CUST-00822,38,82.72,3089.19,month_to_month,mailed_check,dsl,3,45.0,1,0,1
CUST-00823,21,72.6,1517.75,month_to_month,mailed_check,fiber_optic,0,69.9,1,1,0
CUST-00824,40,34.81,1420.89,month_to_month,bank_transfer,fiber_optic,1,174.1,0,0,0
CUST-00825,10,47.69,485.38,one_year,credit_card,dsl,0,55.0,0,0,0
CUST-00826,71,55.83,3979.05,one_year,credit_card,dsl,2,138.4,0,0,0
CUST-00827,65,52.92,3468.08,two_year,bank_transfer,dsl,2,119.5,1,0,0
CUST-00828,15,72.71,1098.83,two_year,credit_card,fiber_optic,4,71.8,0,0,1
CUST-00829,23,43.77,1030.77,month_to_month,bank_transfer,dsl,3,133.3,0,0,1
CUST-00830,21,67.33,1373.85,month_to_month,bank_transfer,fiber_optic,1,248.9,0,0,0
CUST-00831,26,92.26,2349.01,month_to_month,electronic_check,none,1,,0,0,0
CUST-00832,53,112.44,5938.63,month_to_month,electronic_check,fiber_optic,1,77.8,1,1,0
CUST-00833,16,108.56,1736.65,month_to_month,credit_card,dsl,2,97.0,0,0,0
CUST-00834,42,98.36,4239.6,one_year,credit_card,fiber_optic,1,119.6,0,0,1
CUST-00835,26,71.06,1852.59,one_year,electronic_check,dsl,4,71.0,0,1,0
CUST-00836,35,54.04,1903.3,month_to_month,credit_card,dsl,2,68.9,0,0,0
CUST-00837,4,30.81,123.25,month_to_month,mailed_check,none,1,,0,0,1
CUST-00838,46,58.26,2720.99,month_to_month,credit_card,fiber_optic,1,89.6,0,0,0
CUST-00839,68,105.63,7038.26,two_year,electronic_check,dsl,0,39.1,0,0,0
CUST-00840,2,74.33,148.74,two_year,electronic_check,fiber_optic,2,228.9,0,0,1
CUST-00841,12,64.8,766.83,month_to_month,electronic_check,fiber_optic,2,150.0,0,0,1
CUST-00842,16,89.4,1424.26,two_year,bank_transfer,none,2,,0,0,0
CUST-00843,19,76.6,1455.97,month_to_month,electronic_check,fiber_optic,1,100.1,0,0,1
CUST-00844,1,23.42,,two_year,bank_transfer,fiber_optic,1,136.2,0,1,0
CUST-00845,25,60.43,1522.18,month_to_month,electronic_check,dsl,2,132.4,1,0,1
CUST-00846,30,25.21,760.13,month_to_month,credit_card,dsl,4,74.0,0,0,0
CUST-00847,37,63.92,2383.41,month_to_month,electronic_check,none,2,,0,1,0
CUST-00848,4,94.39,388.13,two_year,bank_transfer,dsl,3,111.7,0,0,0
CUST-00849,2,64.15,126.92,month_to_month,electronic_check,none,1,,0,0,1
CUST-00850,71,96.37,6809.47,two_year,electronic_check,fiber_optic,2,109.8,0,0,0
CUST-00851,50,46.43,2328.67,month_to_month,electronic_check,dsl,3,61.0,0,0,0
CUST-00852,33,101.77,3268.59,month_to_month,credit_card,fiber_optic,0,87.4,0,1,0
CUST-00853,69,78.55,5290.03,two_year,electronic_check,fiber_optic,0,204.3,0,0,0
CUST-00854,49,63.39,3033.19,month_to_month,electronic_check,none,4,,0,0,0
CUST-00855,9,29.42,267.9,month_to_month,credit_card,fiber_optic,3,139.0,0,0,1
CUST-00856,68,41.22,2825.53,one_year,electronic_check,none,3,,1,0,0
CUST-00857,14,24.18,346.75,month_to_month,credit_card,dsl,1,122.3,0,0,0
CUST-00858,15,84.5,1268.09,two_year,electronic_check,fiber_optic,2,135.6,0,0,1
CUST-00859,26,36.85,950.57,two_year,electronic_check,fiber_optic,1,53.6,0,0,0
CUST-00860,4,62.42,255.58,month_to_month,electronic_check,fiber_optic,1,117.9,0,1,1
CUST-00861,69,104.33,7086.9,one_year,credit_card,fiber_optic,2,105.0,1,0,0
CUST-00862,67,18.89,1298.19,month_to_month,bank_transfer,fiber_optic,0,114.9,1,1,0
CUST-00863,68,66.7,4487.36,two_year,credit_card,dsl,2,94.2,1,0,0
CUST-00864,40,60.3,2373.26,one_year,mailed_check,dsl,2,355.4,0,1,0
CUST-00865,42,69.56,2886.02,month_to_month,bank_transfer,fiber_optic,1,198.3,0,0,1
CUST-00866,43,75.28,3194.58,one_year,credit_card,fiber_optic,2,47.3,0,1,0
CUST-00867,35,95.08,3241.68,month_to_month,electronic_check,fiber_optic,3,185.0,0,0,1
CUST-00868,51,47.0,2361.72,month_to_month,electronic_check,fiber_optic,0,138.9,0,0,0
CUST-00869,40,90.29,3542.99,two_year,bank_transfer,dsl,3,52.2,0,0,1
CUST-00870,11,71.53,773.75,month_to_month,electronic_check,fiber_optic,2,182.2,0,1,1
CUST-00871,46,99.98,4682.33,month_to_month,bank_transfer,dsl,2,87.1,0,1,0
CUST-00872,50,53.71,2685.0,month_to_month,credit_card,none,1,,0,0,1
CUST-00873,29,104.5,3021.17,one_year,electronic_check,fiber_optic,1,93.2,1,1,0
CUST-00874,7,59.7,428.67,two_year,bank_transfer,dsl,3,62.2,0,0,1
CUST-00875,64,28.94,1861.23,month_to_month,credit_card,dsl,4,106.5,0,0,0
CUST-00876,55,20.04,1077.63,one_year,credit_card,none,3,,0,0,0
CUST-00877,54,65.65,3469.81,one_year,mailed_check,fiber_optic,2,50.2,0,0,0
CUST-00878,70,31.53,2151.64,month_to_month,bank_transfer,fiber_optic,2,201.2,0,1,0
CUST-00879,14,63.93,868.22,two_year,electronic_check,dsl,5,107.8,0,0,0
CUST-00880,51,47.93,2458.33,one_year,mailed_check,fiber_optic,1,56.3,1,0,0
CUST-00881,23,61.27,1432.79,one_year,bank_transfer,fiber_optic,1,63.3,0,1,0
CUST-00882,60,95.78,5785.83,month_to_month,credit_card,dsl,1,168.9,0,1,0
CUST-00883,42,98.45,4094.43,one_year,electronic_check,fiber_optic,2,100.2,0,1,0
CUST-00884,23,78.7,1846.42,month_to_month,credit_card,fiber_optic,0,99.5,0,0,0
CUST-00885,30,74.41,2247.64,one_year,bank_transfer,none,0,,1,0,0
CUST-00886,54,110.7,5856.72,two_year,electronic_check,none,2,,0,0,0
CUST-00887,43,27.39,1181.02,month_to_month,bank_transfer,dsl,4,73.1,0,0,0
CUST-00888,66,43.89,2890.15,month_to_month,bank_transfer,fiber_optic,3,77.0,0,0,0
CUST-00889,7,54.48,378.43,one_year,electronic_check,fiber_optic,1,75.4,0,0,1
CUST-00890,28,109.61,3049.1,one_year,electronic_check,dsl,1,165.7,0,1,0
CUST-00891,72,62.83,4424.39,month_to_month,credit_card,dsl,2,143.7,0,0,0
CUST-00892,25,66.55,1637.88,one_year,electronic_check,fiber_optic,2,77.2,0,0,1
CUST-00893,34,99.44,3311.61,month_to_month,electronic_check,fiber_optic,2,68.7,0,1,1
CUST-00894,70,46.16,3256.35,one_year,mailed_check,fiber_optic,2,105.7,0,0,0
CUST-00895,32,28.73,932.54,month_to_month,credit_card,dsl,1,122.6,0,1,0
CUST-00896,3,100.61,295.9,one_year,mailed_check,fiber_optic,3,325.8,0,0,1
CUST-00897,59,35.07,2091.43,month_to_month,mailed_check,none,1,,0,0,0
CUST-00898,34,92.65,3059.84,month_to_month,electronic_check,fiber_optic,2,55.2,1,0,1
CUST-00899,36,75.99,2725.15,one_year,electronic_check,dsl,2,195.6,1,0,0
CUST-00900,9,42.88,391.04,month_to_month,electronic_check,dsl,1,195.5,0,0,1
CUST-00901,6,62.96,367.36,one_year,credit_card,none,0,,0,0,0
CUST-00902,58,41.83,2392.9,two_year,mailed_check,dsl,2,152.8,0,1,0
CUST-00903,4,93.04,368.75,month_to_month,credit_card,none,1,,0,0,0
CUST-00904,57,28.53,1618.8,month_to_month,mailed_check,dsl,2,159.0,1,1,0
CUST-00905,36,112.96,3950.29,one_year,electronic_check,dsl,1,247.3,0,1,0
CUST-00906,19,55.01,1033.57,one_year,electronic_check,fiber_optic,0,118.9,0,0,0
CUST-00907,29,108.45,3110.54,one_year,credit_card,dsl,0,137.6,0,1,0
CUST-00908,69,99.3,6813.23,one_year,electronic_check,fiber_optic,0,139.1,0,0,0
CUST-00909,40,83.67,3257.73,month_to_month,mailed_check,fiber_optic,1,165.3,0,0,0
CUST-00910,11,32.22,360.12,one_year,credit_card,dsl,5,89.0,0,1,0
CUST-00911,3,31.9,95.28,one_year,electronic_check,none,2,,0,0,0
CUST-00912,64,39.48,2567.98,one_year,electronic_check,dsl,3,82.4,0,0,0
CUST-00913,2,80.21,155.65,one_year,mailed_check,fiber_optic,1,140.1,1,0,1
CUST-00914,31,29.72,937.4,two_year,electronic_check,fiber_optic,4,240.8,1,0,0
CUST-00915,4,53.79,209.53,month_to_month,bank_transfer,none,1,,0,0,1
CUST-00916,9,71.35,657.93,one_year,mailed_check,fiber_optic,0,212.6,1,0,0
CUST-00917,33,79.56,2609.98,month_to_month,credit_card,dsl,3,173.8,0,0,1
